Taxon Name	Available at Nursery?	Nurseries	Percent of Nurseries with this Taxon
Cirsium vulgare	False		0.0
Carduus lanceolatus	False		0.0
Carduus vulgaris	False		0.0
Cirsium lanceolatum	False		0.0
Cirsium lanceolatum var. hypoleucum	False		0.0
Cladina	False		0.0
Cladonia	False		0.0
Clarkia amoena	True	LandHSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	23.08
Clarkia amoena ssp. caurina	False		0.0
Clarkia amoena var. caurina	False		0.0
Clarkia amoena var. pacifica	False		0.0
Godetia pacifica	False		0.0
Clarkia amoena ssp. lindleyi	False		0.0
Clarkia amoena var. lindleyi	False		0.0
Claytonia arenicola	False		0.0
Montia arenicola	False		0.0
Clarkia	True	LandHSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	23.08
Claytonia	True	InsidePassageSeeds, 	7.69
Clematis columbiana	False		0.0
Claytonia cordifolia	False		0.0
Claytonia sibirica var. cordifolia	False		0.0
Montia cordifolia	False		0.0
Clematis columbiana var. columbiana	False		0.0
Atragene columbiana	False		0.0
Clematis pseudoalpina	False		0.0
Clematis verticillaris var. columbiana	False		0.0
Clinopodium douglasii	False		0.0
Micromeria chamissonis	False		0.0
Satureja chamissonis	False		0.0
Satureja douglasii	True	InsidePassageSeeds, 	7.69
Clematis	True	DerbyCanyonNatives, DesertJewelsNursery, FourthCornerNursery, 	23.08
Cleome	False		0.0
Claytonia exigua	False		0.0
Claytonia exigua ssp. exigua	False		0.0
Claytonia spathulata var. exigua	False		0.0
Claytonia spathulata var. rosulata	False		0.0
Claytonia spathulata var. spathulata	False		0.0
Claytonia spathulata var. tenuifolia	False		0.0
Montia spathulata var. exigua	False		0.0
Montia spathulata var. rosulata	False		0.0
Montia spathulata var. spathulata	False		0.0
Montia spathulata var. tenuifolia	False		0.0
Clarkia gracilis	False		0.0
Clarkia gracilis ssp. gracilis	False		0.0
Godetia amoena var. concolor	False		0.0
Godetia amoena var. gracilis	False		0.0
Clematis hirsutissima	False		0.0
Clematis hirsutissima var. hirsutissima	False		0.0
Coriflora hirsutissima	False		0.0
Clinopodium	False		0.0
Clintonia	True	InsidePassageSeeds, 	7.69
Claytonia lanceolata	False		0.0
Claytonia lanceolata var. chrysantha	False		0.0
Claytonia chrysantha	False		0.0
Claytonia lanceolata ssp. chrysantha	False		0.0
Claytonia lanceolata var. lanceolata	False		0.0
Claytonia caroliniana var. lanceolata	False		0.0
Claytonia lanceolata var. pacifica	False		0.0
Clematis ligusticifolia	True	DerbyCanyonNatives, DesertJewelsNursery, FourthCornerNursery, 	23.08
Clematis ligusticifolia var. brevifolia	False		0.0
Clematis brevifolia	False		0.0
Clematis ligusticifolia var. ligusticifolia	False		0.0
Clematis neomexicana	False		0.0
Clematis suksdorfii	False		0.0
Cleome lutea	False		0.0
Peritoma lutea	True	LandHSeeds, 	7.69
Cleome lutea var. lutea	False		0.0
Claytonia megarhiza	False		0.0
Claytonia megarhiza var. bellidifolia	False		0.0
Claytonia bellidifolia	False		0.0
Claytonia megarhiza var. megarhiza	False		0.0
Claytonia megarhiza var. nivalis	False		0.0
Claytonia nivalis	False		0.0
Claytonia multiscapa	False		0.0
Claytonia lanceolata var. multiscapa	False		0.0
Clematis occidentalis	False		0.0
Clematis occidentalis var. dissecta	False		0.0
Clematis columbiana var. dissecta	False		0.0
Clematis occidentalis var. grosseserrata	False		0.0
Clematis occidentalis ssp. grosseserrata	False		0.0
Claytonia parviflora	False		0.0
Claytonia parviflora ssp. parviflora	False		0.0
Claytonia perfoliata var. parviflora	False		0.0
Montia parviflora	False		0.0
Montia perfoliata var. parviflora	False		0.0
Claytonia perfoliata	False		0.0
Claytonia perfoliata ssp. intermontana	False		0.0
Claytonia perfoliata var. intermontana	False		0.0
Claytonia perfoliata ssp. perfoliata	False		0.0
Claytonia perfoliata var. angustifolia	False		0.0
Limnia perfoliata	False		0.0
Montia perfoliata	True	InsidePassageSeeds, 	7.69
Clarkia pulchella	False		0.0
Clarkia purpurea	True	NorthwestMeadowscapes, 	7.69
Clarkia purpurea ssp. quadrivulnera	False		0.0
Clarkia quadrivulnera	False		0.0
Godetia purpurea var. parviflora	False		0.0
Godetia quadrivulnera	False		0.0
Godetia quadrivulnera var. vacensis	False		0.0
Clarkia purpurea ssp. viminea	False		0.0
Clarkia viminea	False		0.0
Godetia viminea	False		0.0
Clarkia rhomboidea	True	NorthwestMeadowscapes, 	7.69
Claytonia rubra	False		0.0
Claytonia rubra ssp. depressa	False		0.0
Claytonia parviflora var. depressa	False		0.0
Claytonia perfoliata var. depressa	False		0.0
Montia perfoliata var. depressa	False		0.0
Claytonia rubra ssp. rubra	False		0.0
Cleome serrulata	False		0.0
Cleome serrulata var. angusta	False		0.0
Peritoma serrulata	True	LandHSeeds, NorthwestMeadowscapes, 	15.38
Claytonia sibirica	True	InsidePassageSeeds, 	7.69
Claytonia sibirica var. bulbifera	False		0.0
Montia sibirica var. bulbifera	False		0.0
Claytonia sibirica var. sibirica	False		0.0
Montia sibirica	False		0.0
Clintonia uniflora f.)	False		0.0
Smilacina borealis var. uniflora f.	False		0.0
Clematis vitalba	False		0.0
Clinopodium vulgare	False		0.0
Calamintha vulgaris	False		0.0
Clinopodium vulgare var. neogaea	False		0.0
Satureja vulgaris	False		0.0
Satureja vulgaris var. diminuta	False		0.0
Satureja vulgaris var. neogaea	False		0.0
Claytonia washingtoniana	False		0.0
Cnicus benedictus	False		0.0
Centaurea benedicta	False		0.0
Cirsium pugnax	False		0.0
Cnicus	False		0.0
Cotoneaster acutifolius	False		0.0
Consolida ajacis	False		0.0
Consolida ambigua	False		0.0
Delphinium ajacis	False		0.0
Delphinium ambiguum	False		0.0
Corispermum americanum	False		0.0
Corispermum americanum var. americanum	False		0.0
Corispermum marginale p.p.	False		0.0
Corispermum orientale	False		0.0
Corispermum simplicissimum	False		0.0
Convolvulus arvensis	False		0.0
Convolvulus ambigens	False		0.0
Convolvulus incanus	False		0.0
Strophocaulos arvensis	False		0.0
Coptis aspleniifolia	False		0.0
Corydalis aurea	False		0.0
Capnoides aureum	False		0.0
Corydalis washingtoniana	False		0.0
Corylus avellana	False		0.0
Conyza bonariensis	False		0.0
Erigeron bonariensis	False		0.0
Erigeron crispus	False		0.0
Erigeron linifolius	False		0.0
Leptilon bonariense	False		0.0
Leptilon linifolium	False		0.0
Cotoneaster bullatus	False		0.0
Cotoneaster bullatus var. macrophyllus	False		0.0
Cotoneaster rehderi	False		0.0
Cornus canadensis	True	FiretrailNursery, HimaNursery, LandHSeeds, 	23.08
Chamaepericlymenum canadense	False		0.0
Cornella canadensis	False		0.0
Cornus canadensis var. dutillyi	False		0.0
Corydalis caseana	False		0.0
Corynephorus canescens	False		0.0
Aira canescens	False		0.0
Conyza canadensis	False		0.0
Cordylanthus capitatus	False		0.0
Cordylanthus nevadensis	False		0.0
Corydalis caseana ssp. aquae-gelidae	False		0.0
Corydalis aquae-gelidae	False		0.0
Conyza canadensis var. canadensis	False		0.0
Erigeron canadensis	False		0.0
Leptilon canadense	False		0.0
Conyza canadensis var. glabrata	False		0.0
Erigeron canadensis var. glabratus	False		0.0
Cochlearia	False		0.0
Commelina communis	False		0.0
Commelina communis var. communis	False		0.0
Commelina communis var. ludens	False		0.0
Commelina debilis	False		0.0
Commelina willdenowii	False		0.0
Corylus cornuta	True	BurntRidgeNursery, FourthCornerNursery, OxbowFarmandConservationCenter, 	23.08
Cotula coronopifolia	False		0.0
Corylus cornuta var. californica	False		0.0
Corylus californica	False		0.0
Corylus cornuta ssp. californica	True	FourthCornerNursery, 	7.69
Corylus cornuta var. glandulosa	False		0.0
Corylus cornuta var. cornuta	False		0.0
Corylus rostrata	False		0.0
Collomia debilis	False		0.0
Collomia debilis var. debilis	False		0.0
Collomia debilis var. ipomoea	False		0.0
Collomia debilis var. typica	False		0.0
Collomia debilis var. trifida	False		0.0
Collomia debilis var. integra	False		0.0
Cotoneaster dielsianus	False		0.0
Coronopus didymus	False		0.0
Carara didyma	False		0.0
Lepidium didymum	False		0.0
Cotoneaster franchetii	False		0.0
Conioselinum gmelinii	False		0.0
Conioselinum chinense var. pacificum	False		0.0
Conioselinum pacificum	False		0.0
Collinsia grandiflora	True	NorthwestMeadowscapes, 	7.69
Collinsia parviflora var. grandiflora	False		0.0
Collomia grandiflora	True	NorthwestMeadowscapes, 	7.69
Cochlearia groenlandica	False		0.0
Cochlearia officinalis ssp. arctica	False		0.0
Cochlearia officinalis ssp. groenlandica	False		0.0
Cochlearia officinalis ssp. oblongifolia	False		0.0
Cochlearia officinalis var. arctica	False		0.0
Cochleariopsis groenlandica	False		0.0
Cochleariopsis groenlandica ssp. arctica	False		0.0
Cochleariopsis groenlandica ssp. oblongifolia	False		0.0
Columbiadoria hallii	False		0.0
Haplopappus hallii	False		0.0
Hesperodoria hallii	False		0.0
Collomia heterophylla	False		0.0
Cotoneaster horizontalis	False		0.0
Cotoneaster horizontalis var. wilsonii	False		0.0
Cortaderia jubata	False		0.0
Cortaderia atacamensis	False		0.0
Cotoneaster lacteus	False		0.0
Coptis laciniata	False		0.0
Coreopsis lanceolata	False		0.0
Coreopsis crassifolia	False		0.0
Coreopsis heterogyna	False		0.0
Coreopsis lanceolata var. villosa	False		0.0
Collomia larsenii	False		0.0
Collomia debilis var. larsenii	False		0.0
Coleanthus	False		0.0
Collomia linearis	False		0.0
Collinsia	True	InsidePassageSeeds, NorthwestMeadowscapes, 	15.38
Collomia	True	NorthwestMeadowscapes, 	7.69
Columbiadoria	False		0.0
Conium maculatum	False		0.0
Corallorhiza maculata	False		0.0
Corallorrhiza maculata orth. var.	False		0.0
Collomia macrocalyx	False		0.0
Convallaria majalis	False		0.0
Corallorhiza maculata var. maculata	False		0.0
Corallorhiza maculata var. flavida	False		0.0
Corallorhiza multiflora	False		0.0
Corallorrhiza maculata var. flavida orth. var.	False		0.0
Corallorrhiza maculata var. maculata orth. var.	False		0.0
Corallorrhiza multiflora orth. var.	False		0.0
Comandra	False		0.0
Corallorhiza maculata var. occidentalis	False		0.0
Corallorhiza maculata ssp. occidentalis	False		0.0
Corallorhiza maculata var. immaculata	False		0.0
Corallorhiza maculata var. intermedia	False		0.0
Corallorhiza maculata var. punicea	False		0.0
Corallorrhiza maculata ssp. occidentalis orth. var.	False		0.0
Corallorrhiza maculata var. immaculata orth. var.	False		0.0
Corallorrhiza maculata var. intermedia orth. var.	False		0.0
Corallorrhiza maculata var. occidentalis orth. var.	False		0.0
Corallorrhiza maculata var. punicea orth. var.	False		0.0
Corallorhiza maculata var. ozettensis	False		0.0
Comarum	False		0.0
Corallorhiza mertensiana	False		0.0
Corallorhiza maculata ssp. mertensiana	False		0.0
Corallorrhiza maculata ssp. mertensiana orth. var.	False		0.0
Corallorrhiza mertensiana orth. var.	False		0.0
Commelina	False		0.0
Cotoneaster nitens	False		0.0
Conioselinum	False		0.0
Conium	False		0.0
Conringia	False		0.0
Consolida	False		0.0
Cornus nuttallii	True	BurntRidgeNursery, FourthCornerNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	30.77
Benthamidia nuttallii	False		0.0
Convallaria	False		0.0
Convolvulus	False		0.0
Conyza	False		0.0
Coptis occidentalis	False		0.0
Conringia orientalis	False		0.0
Brassica orientalis	False		0.0
Comarum palustre	False		0.0
Potentilla palustris	False		0.0
Potentilla palustris var. parvifolia	False		0.0
Potentilla palustris var. villosa	False		0.0
Collinsia parviflora	True	InsidePassageSeeds, 	7.69
Antirrhinum tenellum	False		0.0
Collinsia grandiflora var. pusilla	False		0.0
Collinsia tenella	False		0.0
Corispermum pacificum	False		0.0
Corispermum pallidum	False		0.0
Coptis	False		0.0
Collinsia rattanii	False		0.0
Collinsia rattanii ssp. glandulosa	False		0.0
Corallorhiza orth. cons.	False		0.0
Corallorrhiza orth. rej.	False		0.0
Cordylanthus	False		0.0
Coreopsis	False		0.0
Coriandrum	False		0.0
Corispermum	False		0.0
Cornus	True	BurntRidgeNursery, DerbyCanyonNatives, DesertJewelsNursery, FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, LandHSeeds, OxbowFarmandConservationCenter, 	69.23
Coronopus	False		0.0
Cortaderia	False		0.0
Corydalis	True	FourthCornerNursery, 	7.69
Corylus	True	BurntRidgeNursery, FourthCornerNursery, HimaNursery, OxbowFarmandConservationCenter, 	30.77
Corynephorus	False		0.0
Coriandrum sativum	False		0.0
Cornus sanguinea	False		0.0
Cornus sanguinea var. viridissima	False		0.0
Swida sanguinea	False		0.0
Corydalis scouleri	True	FourthCornerNursery, 	7.69
Cornus sericea	True	BurntRidgeNursery, DesertJewelsNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, LandHSeeds, 	46.15
Cortaderia selloana f.)	False		0.0
Cortaderia dioica	False		0.0
Cornus sericea ssp. occidentalis	False		0.0
Cornus alba var. californica	False		0.0
Cornus alba var. occidentalis	False		0.0
Cornus occidentalis	False		0.0
Cornus stolonifera var. californica	False		0.0
Cornus stolonifera var. occidentalis	False		0.0
Cornus sericea ssp. sericea	False		0.0
Cornus alba p.p.	False		0.0
Cornus alba ssp. stolonifera	False		0.0
Cornus alba var. baileyi	False		0.0
Cornus alba var. interior	False		0.0
Cornus alba var. sibirica	False		0.0
Cornus baileyi	False		0.0
Cornus instolonea	False		0.0
Cornus interior	False		0.0
Cornus sericea ssp. stolonifera	False		0.0
Cornus sericea var. interior	False		0.0
Cornus stolonifera	True	DerbyCanyonNatives, OxbowFarmandConservationCenter, 	15.38
Cornus stolonifera var. baileyi	False		0.0
Cornus stolonifera var. coloradensis	False		0.0
Cornus stolonifera var. interior	False		0.0
Cornus stolonifera var. stolonifera	False		0.0
Swida instolonea	False		0.0
Swida sericea	False		0.0
Swida stolonifera	False		0.0
Cotoneaster simonsii	False		0.0
Collinsia sparsiflora	False		0.0
Collinsia sparsiflora var. bruceae	False		0.0
Collinsia bruceae	False		0.0
Corallorhiza striata	False		0.0
Corallorrhiza striata orth. var.	False		0.0
Corallorhiza striata var. striata	False		0.0
Corallorhiza ochroleuca	False		0.0
Corallorhiza striata var. flavida	False		0.0
Corallorhiza striata var. ochroleuca	False		0.0
Corallorrhiza ochroleuca orth. var.	False		0.0
Corallorrhiza striata var. flavida orth. var.	False		0.0
Corallorrhiza striata var. ochroleuca orth. var.	False		0.0
Corallorrhiza striata var. striata orth. var.	False		0.0
Coleanthus subtilis	False		0.0
Collomia tenella	False		0.0
Collomia tinctoria	False		0.0
Coreopsis tinctoria	False		0.0
Coreopsis tinctoria var. atkinsoniana	False		0.0
Coreopsis atkinsoniana	False		0.0
Coreopsis tinctoria var. tinctoria	False		0.0
Coreopsis cardaminefolia	False		0.0
Coreopsis stenophylla	False		0.0
Coreopsis tinctoria var. imminuta	False		0.0
Cotoneaster	True	HimaNursery, 	7.69
Cotoneaster adpressus var. praecox	False		0.0
Cotoneaster hybridus hort. var. pendulus hort.	False		0.0
Cotoneaster nanshan	False		0.0
Corallorhiza trifida	False		0.0
Corallorhiza corallorhiza nom. inval.	False		0.0
Corallorhiza trifida var. verna	False		0.0
Corallorrhiza corallorrhiza orth. var., nom. inval.	False		0.0
Corallorrhiza trifida orth. var.	False		0.0
Corallorrhiza trifida var. verna orth. var.	False		0.0
Cotula	False		0.0
Comandra umbellata	False		0.0
Comandra umbellata ssp. californica	False		0.0
Comandra californica	False		0.0
Comandra umbellata var. californica	False		0.0
Comandra umbellata ssp. pallida	False		0.0
Comandra pallida	False		0.0
Comandra umbellata var. angustifolia	False		0.0
Comandra umbellata var. pallida	False		0.0
Cornus unalaschkensis	True	InsidePassageSeeds, OxbowFarmandConservationCenter, 	15.38
Chamaepericlymenum unalaschkense	False		0.0
Corispermum villosum	False		0.0
Corispermum emarginatum	False		0.0
Corispermum hyssopifolium var. emarginatum	False		0.0
Corispermum orientale var. emarginatum	False		0.0
Crepis acuminata	True	LandHSeeds, 	7.69
Cryptogramma acrostichoides	False		0.0
Cryptogramma crispa ssp. acrostichoides	False		0.0
Crepis acuminata ssp. acuminata	False		0.0
Crepis acuminata ssp. typica	False		0.0
Psilochenia acuminata	False		0.0
Cryptantha affinis	False		0.0
Crypsis alopecuroides	False		0.0
Heleochloa alopecuroides	False		0.0
Sporobolus alopecuroides	False		0.0
Cryptantha ambigua	False		0.0
Crassula aquatica	False		0.0
Bulliarda aquatica	False		0.0
Hydrophila aquatica	False		0.0
Tillaea angustifolia	False		0.0
Tillaea aquatica	False		0.0
Tillaea ascendens	False		0.0
Tillaeastrum aquaticum	False		0.0
Crassula	False		0.0
Crepis atribarba	False		0.0
Crataegus	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	38.46
Crepis atribarba ssp. atribarba	False		0.0
Crepis atribarba ssp. cytotaxonomicorum	False		0.0
Crepis atribarba ssp. typicus	False		0.0
Crepis atribarba var. cytotaxonomicorum	False		0.0
Psilochenia atribarba	False		0.0
Crepis atribarba ssp. originalis	False		0.0
Crepis barbigera	False		0.0
Crepis bakeri	False		0.0
Crepis bakeri ssp. bakeri	False		0.0
Psilochenia bakeri	False		0.0
Cryptogramma cascadensis	False		0.0
Crepis capillaris	False		0.0
Cryptantha celosioides	False		0.0
Cryptantha bradburiana	False		0.0
Cryptantha macounii	False		0.0
Cryptantha nubigena var. macounii	False		0.0
Cryptantha sheldonii	False		0.0
Oreocarya celosioides	False		0.0
Oreocarya glomerata	False		0.0
Oreocarya macounii	False		0.0
Oreocarya sheldonii	False		0.0
Crataegus chrysocarpa	False		0.0
Crataegus chrysocarpa var. piperi	False		0.0
Crataegus columbiana p.p.	False		0.0
Crataegus columbiana var. piperi	False		0.0
Crataegus piperi	False		0.0
Cryptantha circumscissa	False		0.0
Cryptantha circumscissa var. circumscissa	False		0.0
Cryptantha circumscissa var. genuina	False		0.0
Greeneocharis circumscissa	False		0.0
Crataegus suksdorfii]	False		0.0
Crassula connata	False		0.0
Crassula connata var. subsimplex	False		0.0
Tillaea leptopetala	False		0.0
Tillaea minima var. subsimplex	False		0.0
Crataegus douglasii	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	38.46
Crataegus columbiana	False		0.0
Crataegus douglasii var. douglasii	False		0.0
Crepis	True	LandHSeeds, 	7.69
Cryptantha fendleri	False		0.0
Cryptantha pattersonii	False		0.0
Cryptantha flaccida	False		0.0
Cryptantha rostellata	False		0.0
Cryptantha rostellata var. spithamea	False		0.0
Cryptantha gracilis	False		0.0
Crepis intermedia	False		0.0
Psilochenia intermedia	False		0.0
Cryptantha intermedia	False		0.0
Cryptantha barbigera var. fergusoniae	False		0.0
Cryptantha fragilis	False		0.0
Cryptantha grandiflora	False		0.0
Cryptantha hendersonii	False		0.0
Cryptantha intermedia var. grandiflora	False		0.0
Crataegus laevigata	False		0.0
